customer_id,age,salary,account_balance,avg_card_spend,tenure_months,digital_engagement_score,missed_payments,is_sme_owner,international_spend_ratio,personal_loan_conversion,fx_card_conversion,churn_risk
2078,50,23278.11,83183.4,10419.2,32,55.41,0,0,0.09,1,0,0
2079,36,38117.08,261796.17,19103.89,169,62.25,0,0,0.22,1,0,1
2080,33,26712.43,153194.27,14484.5,5,12.01,0,0,0.15,0,0,0
2081,38,33106.63,86023.41,15858.55,179,82.84,0,0,0.03,1,0,0
2082,44,19136.18,126821.97,9993.77,54,73.01,0,1,0.7,1,0,0
2083,23,8313.41,39716.74,2268.13,28,44.84,0,0,0.76,1,1,0
2084,18,17305.61,83631.85,4701.39,171,29.2,0,0,0.35,1,0,1
2085,32,8342.98,32151.58,4773.44,12,22.18,0,1,0.99,1,0,0
2086,25,36699.54,261300.95,20452.19,17,96.44,0,0,0.59,0,0,0
2087,32,27484.69,98096.37,10286.11,8,80.21,1,0,0.1,1,0,1
2088,36,24246.15,51205.65,6868.43,18,69.34,0,0,0.36,1,1,0
2089,33,32831.32,113850.43,17499.12,117,94.84,0,0,0.58,0,1,0
2090,52,3000.0,18449.39,785.12,10,20.35,0,1,0.96,0,0,0
2091,41,25057.66,144689.98,4430.63,39,85.76,0,0,0.68,1,1,0
2092,41,3000.0,8166.33,1259.24,41,58.34,0,0,0.01,1,0,0
2093,44,17912.93,39884.9,2173.03,108,93.3,0,0,0.67,1,1,0
2094,26,14259.51,82642.8,4128.85,44,66.06,0,0,0.66,1,0,0
2095,48,25940.84,152958.85,13069.82,43,74.15,0,0,0.86,0,1,0
2096,37,20738.25,80463.83,5134.96,175,22.23,0,0,0.13,0,0,1
2097,44,34141.41,238245.87,19312.35,111,34.5,1,0,0.81,1,1,1
2098,27,10777.23,84691.1,6228.3,176,30.23,0,0,0.88,1,1,0
2099,22,26509.37,75198.98,13464.33,19,69.41,1,0,0.8,0,0,0
2100,46,19946.68,104738.95,11844.77,21,41.12,0,0,0.41,0,0,0
2101,41,3000.0,4604.25,1096.15,3,86.0,1,0,0.69,1,0,1
2102,28,6976.6,42800.43,2683.2,104,21.26,0,0,0.82,0,1,1
2103,29,16201.46,67930.04,8393.71,56,79.57,1,0,0.95,1,1,0
2104,49,31347.51,86401.57,10858.86,127,81.32,0,0,0.33,1,0,0
2105,26,23564.68,150565.15,7148.58,171,62.79,1,0,0.21,1,0,1
2106,54,3989.99,27009.11,1625.43,129,14.83,0,0,0.76,0,1,1
2107,28,16316.21,36264.11,6996.87,88,32.67,1,0,0.1,1,0,0
2108,44,42213.68,74569.3,20070.4,36,39.77,0,0,0.56,1,1,0
2109,34,19334.68,70987.47,8393.19,6,46.54,0,0,0.86,1,1,1
2110,44,14072.09,78366.61,6654.14,74,73.68,1,0,0.22,0,0,0
2111,32,23900.88,159113.55,10451.37,46,33.84,0,0,0.39,1,0,1
2112,36,27160.72,137145.49,9240.69,151,1.82,1,0,0.82,0,1,1
2113,38,12525.98,66072.88,2097.69,20,86.61,1,0,0.5,1,0,0
2114,27,24030.9,160984.87,11840.54,166,43.23,1,0,0.18,0,0,1
2115,45,14053.33,69388.04,1621.61,35,28.29,0,0,0.08,1,0,1
2116,32,26631.93,145743.36,15879.29,162,81.92,0,0,0.56,1,1,0
2117,35,20036.32,97284.59,10303.26,178,87.88,0,0,0.02,0,0,1
2118,28,23783.61,171788.53,10356.7,47,73.1,0,0,0.34,1,0,0
2119,18,8889.8,26943.71,5185.45,36,35.43,1,0,0.61,1,1,0
2120,36,8144.56,26192.58,3308.61,16,23.11,1,1,0.01,0,1,1
2121,62,29345.97,68427.45,3762.64,108,71.28,0,0,0.87,1,0,0
2122,45,17047.24,116373.58,6472.69,177,5.75,0,0,0.96,0,0,1
2123,37,21420.42,89463.49,5110.96,65,39.11,0,0,0.41,0,0,0
2124,35,14323.25,53874.21,4078.39,63,75.88,0,1,0.04,0,0,0
2125,38,28784.72,226788.1,9492.99,52,58.51,1,0,0.28,0,1,1
2126,43,10706.28,80556.43,5217.17,73,73.39,1,0,0.66,1,0,1
2127,26,16372.79,128001.12,5754.45,60,57.29,0,0,0.04,1,0,1
2128,49,27431.91,66520.84,9253.89,101,23.97,1,0,0.85,0,1,0
2129,45,32075.61,233931.83,8050.53,17,48.32,1,1,0.8,1,0,0
2130,45,11714.89,42602.51,4333.76,38,77.31,1,0,0.46,1,0,1
2131,42,41516.21,65689.81,9307.74,29,23.04,0,0,0.77,1,0,1
2132,38,21758.9,87980.79,5015.36,31,96.3,1,0,0.17,0,0,0
2133,44,5484.86,26380.95,2625.22,54,20.29,0,0,0.96,0,0,1
2134,43,22428.62,49419.97,6084.29,102,1.42,0,0,0.5,0,0,0
2135,34,13404.01,66951.75,1684.88,26,77.81,0,0,0.99,1,0,0
2136,32,23208.82,158435.33,6309.05,141,92.84,0,0,0.53,1,0,0
2137,39,17485.73,69151.34,7331.52,19,24.66,0,0,0.71,0,1,0
2138,53,18891.28,71639.36,9577.74,111,15.51,1,0,0.8,1,0,1
2139,25,7060.88,26141.27,4102.15,27,22.39,1,0,0.79,0,0,1
2140,23,29880.73,224108.91,14136.88,13,62.79,0,0,0.74,0,1,0
2141,39,4126.47,7497.5,1297.47,52,57.9,0,0,0.14,0,0,1
2142,38,4694.82,20624.33,1171.64,98,62.13,0,0,0.41,0,1,0
2143,39,22408.32,72152.48,3693.23,19,0.77,0,0,0.54,0,1,0
2144,40,37234.13,272172.03,15409.09,83,15.7,1,0,0.71,1,1,0
2145,35,13768.88,29249.78,4887.15,3,24.32,0,0,0.4,1,0,0
2146,52,26411.67,110252.28,11590.78,67,69.71,0,0,0.56,0,1,0
2147,21,30880.08,127976.48,6749.35,26,60.87,2,0,0.42,0,0,1
2148,29,27776.21,202059.83,7272.43,6,62.39,0,0,0.71,1,1,0
2149,36,14265.5,41380.04,3509.99,141,57.07,0,0,0.08,1,0,1
2150,21,4907.44,27932.26,2447.96,27,74.45,2,0,0.71,0,0,1
2151,36,3000.0,7120.92,556.84,105,94.17,1,0,0.84,1,1,0
2152,54,14845.91,114326.04,6001.25,88,67.36,0,0,0.01,0,0,1
2153,38,32137.05,172080.95,4038.9,10,74.5,0,0,0.53,1,1,0
2154,40,4510.01,25123.76,1690.19,16,60.82,0,0,0.25,1,0,0
2155,25,26402.52,114046.39,3484.0,23,79.76,0,0,0.43,1,0,0
2156,31,6598.17,24577.11,1240.05,47,94.3,0,0,0.75,1,0,0
2157,34,19272.87,55552.06,3016.45,12,60.51,0,0,0.78,0,0,1
2158,34,26493.5,143751.62,7242.33,156,18.1,0,0,0.4,1,0,0
2159,50,10086.05,77709.54,2742.05,77,77.03,0,0,0.09,1,0,0
2160,43,20045.82,76948.7,10287.71,18,65.08,0,1,0.61,1,1,0
2161,26,13018.9,94263.63,2770.99,58,93.36,0,0,0.28,0,0,0
2162,40,26461.78,65282.44,3789.15,130,27.21,0,0,0.12,0,0,1
2163,42,20823.81,157944.8,8366.09,174,97.0,0,0,0.31,1,0,0
2164,49,18678.09,70568.84,8287.94,145,55.18,0,0,0.58,1,0,0
2165,53,36700.2,145634.72,9080.06,87,96.4,2,0,0.91,1,0,0
2166,27,25947.67,116984.43,10415.58,64,78.4,0,0,0.22,0,0,1
2167,29,9715.78,59932.63,4741.57,87,86.6,0,0,0.76,1,1,0
2168,25,16969.63,104834.11,4645.89,54,32.38,0,0,0.86,1,0,0
2169,35,17089.21,78906.47,6197.86,171,21.94,1,0,0.15,0,1,1
2170,42,18963.83,92932.16,3286.75,78,62.41,0,1,0.01,0,0,0
2171,47,48294.11,81861.81,5400.41,14,37.43,1,0,0.95,1,1,0
2172,37,22450.22,78080.27,13260.99,172,98.59,0,0,0.1,1,1,0
2173,34,3000.0,11247.33,749.6,38,49.55,0,0,0.16,0,0,0
2174,39,11486.41,58945.14,2750.43,105,11.05,0,0,0.41,0,1,0
2175,29,3000.0,15386.85,1759.87,177,49.88,1,0,0.3,0,1,0
2176,58,14042.42,85860.26,6517.32,16,53.51,0,0,0.98,0,1,0
2177,21,3000.0,18482.03,1177.95,82,0.47,0,0,0.83,0,1,0
2178,39,7540.91,22840.45,3390.86,74,24.55,0,0,0.65,1,0,0
2179,58,3000.0,19518.65,1364.89,30,0.13,0,0,0.03,1,0,1
2180,38,22609.92,36795.91,10890.47,68,56.1,0,0,0.24,1,1,0
2181,36,18006.47,110830.78,2405.57,71,29.21,1,0,0.19,1,0,0
2182,34,21635.55,46806.28,6629.47,80,17.32,1,0,0.26,0,0,0
2183,36,16745.38,104536.63,4145.57,115,83.86,1,0,0.95,1,1,0
2184,51,3000.0,14778.8,405.85,37,3.0,1,0,0.41,0,0,1
2185,18,24162.26,104916.24,7400.89,55,69.17,0,0,0.87,1,1,0
2186,53,41066.69,245962.05,16758.77,167,57.3,0,0,0.47,1,1,0
2187,23,22910.55,39782.12,4335.8,177,77.16,0,0,0.66,0,0,0
2188,35,12888.9,38055.23,3254.62,97,13.23,1,1,0.94,1,1,0
2189,33,3000.0,16520.58,1258.76,99,87.16,0,0,0.58,1,0,0
2190,43,7103.2,49771.39,2767.85,112,32.16,0,0,0.36,0,1,1
2191,22,23436.48,93211.54,12524.28,118,0.85,0,0,0.47,0,0,0
2192,42,30877.42,98250.38,15303.33,162,65.67,0,0,0.47,0,0,0
2193,58,21130.39,102942.78,12314.91,57,85.94,0,0,0.8,1,0,0
2194,24,27598.65,153035.86,11000.73,97,35.37,0,0,0.34,0,1,1
2195,39,26492.14,112079.49,11901.16,62,52.76,1,0,0.04,1,0,0
2196,31,24078.41,173331.33,12767.65,39,41.23,0,0,0.67,1,0,1
2197,42,10098.32,49505.5,5251.09,74,4.25,0,0,0.86,1,1,0
2198,38,20087.08,34807.97,9227.22,67,75.31,0,0,0.5,1,1,0
2199,31,7819.47,23066.26,2737.81,29,94.15,0,0,0.14,0,0,0
2200,42,18209.15,80652.06,4308.35,31,42.01,0,0,0.14,1,0,0
2201,56,21970.36,132595.88,11833.41,60,14.44,2,0,0.89,0,1,1
2202,36,38145.41,111704.61,18627.46,39,50.51,0,0,0.07,1,1,0
2203,45,3000.0,23537.02,1556.86,1,90.48,0,0,0.5,0,0,0
2204,25,23778.09,84902.74,4051.66,56,60.58,1,0,0.33,1,0,0
2205,28,35774.84,177483.32,9208.67,101,21.24,1,0,0.28,0,0,0
2206,42,27106.17,44000.95,8469.12,91,55.32,1,0,0.17,1,0,0
2207,52,27995.35,203016.36,14534.51,149,32.69,0,0,0.3,1,1,0
2208,41,25052.34,166032.5,13689.68,171,2.36,0,0,0.72,0,0,1
2209,34,33580.01,93032.66,8141.35,130,91.36,1,0,0.6,1,1,0
2210,37,4950.26,37453.87,2194.03,142,79.45,0,0,0.08,0,0,0
2211,25,3000.0,10658.88,416.72,106,92.41,1,0,0.75,1,1,0
2212,44,17923.99,107529.8,5462.99,131,68.28,2,0,0.35,0,0,0
2213,46,3000.0,20470.04,1030.0,142,44.97,0,0,0.22,1,0,1
2214,33,32767.75,206959.27,15820.81,5,49.32,3,0,0.82,0,0,1
2215,33,32648.58,243698.42,17825.67,81,20.46,0,0,0.64,0,1,0
2216,40,12799.79,91106.19,3438.56,167,38.63,0,0,0.72,1,0,1
2217,33,13550.75,107931.41,4930.7,129,16.39,0,0,0.31,0,0,0
2218,37,17131.83,46032.79,7259.17,120,47.35,0,0,0.75,1,0,0
2219,58,18624.25,64830.11,4923.2,43,64.59,0,0,0.28,1,0,0
2220,35,19526.09,110038.64,11574.46,92,25.66,1,0,0.68,1,0,1
2221,34,24698.79,154733.12,13285.16,78,94.38,0,0,0.22,1,0,0
2222,31,15928.48,79243.14,3953.47,15,64.68,0,1,0.63,0,1,1
2223,45,29318.32,58065.94,10377.9,46,21.99,0,0,0.46,0,0,0
2224,36,23351.37,162767.69,5030.36,7,16.7,0,0,0.16,0,0,0
2225,31,10716.44,83006.14,3828.47,170,17.0,0,0,0.59,1,1,0
2226,51,34021.35,140707.53,15026.08,115,97.39,1,1,0.01,1,1,0
2227,52,3000.0,8883.84,428.28,7,23.66,0,0,0.69,0,0,1
2228,31,16894.01,27461.88,9039.29,175,16.84,1,0,0.95,0,0,1
2229,19,29603.01,90065.49,11748.63,88,16.4,3,0,0.9,0,1,1
2230,48,9323.12,56399.97,5545.41,90,34.43,0,0,0.98,0,1,0
2231,31,21714.67,161238.6,2449.32,19,61.53,0,1,0.44,1,0,1
2232,45,24520.08,51684.27,12646.21,53,7.91,0,0,0.83,0,1,1
2233,18,7673.71,39106.66,3806.02,90,15.94,0,0,0.14,0,0,0
2234,46,17130.27,103140.54,2850.93,16,97.65,0,0,0.02,1,0,0
2235,25,16121.95,53145.62,4315.09,62,61.78,1,0,0.16,1,0,1
2236,45,11379.15,59220.84,6172.03,65,13.97,0,0,0.44,1,0,0
2237,38,45620.1,280523.22,16387.98,112,55.01,0,0,0.16,0,1,0
2238,28,8842.72,61414.26,2658.48,179,24.09,0,0,0.45,0,1,0
2239,33,30059.16,133500.23,16615.15,36,97.36,1,0,0.24,1,0,1
2240,44,13286.39,84515.67,1948.74,163,38.88,0,0,0.22,1,0,0
2241,39,4960.37,17170.75,1669.47,24,14.24,0,1,0.92,1,1,0
2242,43,19233.77,55485.66,8197.18,69,61.3,0,0,0.52,0,0,1
2243,57,25789.12,70082.95,10425.79,119,13.73,0,0,0.67,0,0,0
2244,22,29046.11,111324.25,6742.71,157,51.81,0,0,0.4,1,0,1
2245,54,36747.18,63690.87,14024.8,129,85.22,0,0,0.17,1,1,0
2246,39,53342.96,178135.97,24232.68,123,34.57,0,0,0.71,1,1,0
2247,29,21006.17,120563.83,8243.72,137,47.75,0,1,0.44,0,0,1
2248,24,10042.89,57359.73,4441.28,100,10.83,1,0,0.84,0,1,0
2249,36,23434.49,46355.76,5343.99,15,64.63,2,0,0.08,0,0,1
2250,47,14805.44,49867.72,7645.89,74,11.21,0,0,0.38,1,1,0
2251,36,29111.59,151442.14,9456.75,144,32.7,0,0,0.16,1,0,0
2252,53,3000.0,10711.77,1780.84,176,84.12,0,0,0.69,1,1,0
2253,23,46420.01,195749.59,5182.45,36,14.99,0,0,0.34,0,1,0
2254,37,28272.58,173403.35,8203.51,53,84.02,0,0,0.42,1,0,0
2255,25,3000.0,4680.7,570.71,79,63.06,2,0,0.35,1,0,0
2256,41,9491.65,31289.79,3585.99,131,14.1,0,0,0.84,1,1,0
2257,46,27792.97,67409.62,6158.99,147,16.85,0,1,0.56,1,1,0
2258,33,32116.13,74813.23,15054.08,41,66.32,0,0,0.71,1,1,0
2259,18,3000.0,23201.28,1622.8,37,72.92,0,0,0.74,0,0,0
2260,39,26556.31,104834.81,5455.79,136,65.57,1,0,0.71,0,1,0
2261,42,3000.0,14778.23,541.02,88,71.41,0,0,0.94,1,0,0
2262,42,16927.97,106135.7,9101.81,14,36.16,0,0,0.65,1,1,1
2263,50,31344.56,56683.78,8796.41,35,0.14,0,0,0.65,1,1,0
2264,27,11381.81,34904.0,3611.36,144,52.89,0,1,0.81,1,0,0
2265,44,3000.0,20726.88,631.45,71,59.45,1,0,0.02,0,0,1
2266,49,19754.58,140315.56,6176.42,163,68.77,0,0,0.06,0,0,0
2267,20,10743.37,42158.94,2316.81,8,23.13,0,0,0.25,0,1,0
2268,41,25554.7,100598.64,11064.26,12,17.02,1,0,0.18,1,0,1
2269,32,7376.08,47353.2,2577.49,177,83.03,0,0,0.15,0,0,0
2270,37,8728.36,29833.15,4312.07,110,84.13,0,0,0.55,0,0,0
2271,41,3000.0,6783.33,769.09,80,98.76,0,0,0.2,0,0,0
2272,33,20039.34,63604.46,7069.83,115,33.98,0,0,0.97,0,0,0
2273,31,16069.14,64561.64,3692.07,68,5.9,0,0,0.18,0,0,0
2274,38,3739.38,6877.96,2121.12,163,47.59,0,0,0.17,1,0,0
2275,27,20325.58,93729.84,7336.88,45,47.97,0,0,0.57,1,1,0
2276,27,30324.84,191351.24,5662.6,41,3.65,0,0,0.18,0,0,0
2277,44,15413.18,74589.69,3643.41,61,57.51,2,1,0.67,0,0,1
2278,26,21218.0,41742.6,3001.31,76,26.08,0,0,0.86,1,0,1
2279,44,21279.73,92800.34,2423.93,143,11.91,1,0,0.44,0,1,0
2280,42,3548.04,21671.02,1287.8,99,60.49,0,0,0.35,1,1,0
2281,20,42679.03,80135.35,11461.94,67,28.23,0,1,0.69,0,1,1
2282,31,12349.8,23328.86,7186.19,2,56.16,0,0,0.81,1,1,0
2283,49,25873.39,101136.75,4803.8,122,1.52,0,0,0.3,1,0,0
2284,28,27230.58,75354.26,13532.41,134,36.62,0,1,0.81,0,1,0
2285,33,16324.86,123678.35,4211.58,16,86.54,0,1,0.77,1,0,1
2286,42,25281.54,133454.51,5353.84,23,65.01,1,0,0.48,1,1,1
2287,45,20949.83,70550.97,12251.85,95,86.75,0,0,0.46,1,1,0
2288,35,3000.0,18243.15,1503.86,114,74.05,0,0,0.1,1,0,0
2289,32,14012.73,55168.65,5819.63,41,71.97,0,0,0.09,0,0,0
2290,52,10649.39,25119.26,4776.9,158,87.0,1,0,0.75,0,0,0
2291,55,12459.06,37900.58,7421.75,119,1.95,0,0,0.59,0,0,1
2292,47,3000.0,17033.57,1189.81,122,42.0,0,0,0.49,0,0,0
2293,38,31517.2,57903.24,4757.53,55,96.04,0,0,0.05,0,0,0
2294,29,37223.91,121814.46,4929.68,132,17.72,2,0,0.06,0,0,0
2295,29,29736.04,84867.38,12884.73,110,65.37,0,0,0.92,1,1,0
2296,43,33246.35,93335.08,14256.05,100,79.02,0,0,0.66,0,0,0
2297,42,13864.38,82326.09,6572.92,28,93.36,1,0,0.39,0,0,0
2298,52,10364.92,71184.29,1600.23,178,87.18,0,0,0.7,0,1,0
2299,44,8656.96,53267.4,4955.68,28,67.66,1,0,0.26,0,0,0
2300,22,25728.78,146582.79,9663.19,123,71.12,0,1,0.41,1,0,1
2301,48,20724.76,154543.19,8803.42,26,34.3,2,0,0.46,0,1,1
2302,28,17073.34,32090.2,2004.86,167,22.39,0,0,0.03,0,0,0
2303,34,33541.78,86827.6,19470.57,13,95.86,1,0,0.99,1,1,0
2304,40,22859.3,95863.76,8716.16,71,97.56,0,0,0.38,1,0,0
2305,57,7936.11,31116.97,3029.07,54,42.46,0,0,0.97,0,1,0
2306,69,9829.09,41452.59,5620.06,13,41.08,0,0,0.65,1,0,0
2307,44,26183.92,74413.57,14785.41,120,45.17,0,0,0.93,1,1,1
2308,36,30500.79,75391.0,6409.72,59,46.14,0,0,0.05,1,1,0
2309,43,24620.16,118416.98,13923.92,4,84.22,0,0,0.96,0,0,0
2310,46,40762.66,307038.31,19089.59,80,43.07,0,0,0.41,0,0,0
2311,34,37620.09,152278.64,4117.53,60,88.24,0,0,0.14,1,0,0
2312,55,23292.43,41502.36,5122.51,47,69.52,0,0,0.67,0,0,0
2313,40,7937.03,48337.22,2432.62,77,96.54,0,0,0.76,1,1,0
2314,42,3000.0,10176.55,1174.23,5,67.46,0,1,0.65,0,0,0
2315,44,13351.42,41297.51,6017.02,36,41.22,0,0,0.54,1,0,0
2316,42,27038.56,97546.4,5545.75,19,91.8,0,0,0.82,1,0,0
2317,46,39919.76,247694.19,20692.42,30,22.98,1,0,0.69,1,0,0
2318,31,23009.36,156977.39,12030.62,111,96.5,0,0,0.62,1,0,0
2319,32,32024.67,170446.98,13370.28,41,4.34,0,0,0.32,0,1,0
2320,26,15056.31,54144.18,8439.77,176,64.09,0,0,0.88,0,0,0
2321,42,25473.23,89617.59,12901.97,28,1.82,1,0,0.69,0,1,0
2322,45,27880.28,64347.81,5877.49,31,20.4,1,0,0.9,0,0,0
2323,42,3000.0,22699.37,1498.02,171,46.4,1,1,0.61,0,0,0
2324,54,13038.73,73641.55,7518.15,137,15.83,1,0,0.8,1,1,1
2325,37,29396.4,49248.83,4962.21,12,98.88,0,0,0.88,1,1,0
2326,44,21293.62,123617.69,12549.37,140,77.3,0,0,0.54,0,0,0
2327,27,3641.82,16047.67,409.69,42,85.09,1,1,0.72,0,0,0
2328,34,3000.0,23464.88,1083.25,90,97.91,0,0,0.58,0,0,0
2329,44,13610.63,92878.23,6627.65,16,67.48,0,0,0.72,1,0,1
2330,46,17140.97,44798.83,8488.54,99,26.66,0,0,0.52,0,0,0
2331,35,7392.92,45693.61,3454.98,178,75.7,0,0,0.8,1,1,0
2332,37,19717.02,91805.97,7190.32,132,58.43,1,0,0.81,0,1,0
2333,22,24076.64,65387.19,10244.18,115,26.75,1,0,0.05,0,0,1
2334,34,26048.25,157378.54,11720.83,13,36.73,0,0,0.2,0,1,0
2335,46,3000.0,15174.06,1041.81,60,60.79,0,1,0.19,1,0,0
2336,43,3000.0,5092.29,1193.53,28,39.55,0,0,0.32,1,0,0
2337,43,14344.53,81804.29,7504.83,109,23.51,0,0,0.48,0,1,0
2338,38,24866.08,139931.76,6376.64,140,42.99,0,0,0.74,0,1,0
2339,38,23870.81,58162.5,8631.76,152,23.36,0,0,0.3,1,0,0
2340,31,23662.44,89170.02,2466.57,92,87.51,0,0,0.65,1,1,0
2341,44,13398.98,71126.41,5945.37,129,69.41,0,0,0.86,1,0,0
2342,42,14068.4,33793.55,2781.22,162,37.65,1,0,0.45,1,0,0
2343,42,9260.05,65215.76,3153.05,131,94.54,1,0,0.66,0,0,0
2344,32,27218.33,45690.3,5582.55,22,38.89,1,0,0.85,0,1,1
2345,18,6954.13,15079.65,777.24,85,57.45,1,0,0.72,1,0,0
2346,48,28200.44,63583.38,9633.56,27,51.19,0,0,0.1,1,1,0
2347,33,20494.24,101091.86,6402.74,149,12.19,1,0,0.15,0,0,1
2348,29,17459.47,96563.79,5457.39,141,42.38,0,0,0.08,1,0,1
2349,44,10119.48,41735.91,2068.45,44,7.75,0,0,0.28,1,0,0
2350,34,3000.0,10129.0,1720.81,80,17.06,0,0,0.0,1,0,1
2351,48,10228.17,69148.17,1040.75,110,78.75,0,0,0.61,1,1,0
2352,44,14039.92,27291.62,7662.6,24,30.27,1,1,0.03,0,0,0
2353,44,3000.0,9965.69,1405.35,174,8.9,0,0,0.45,0,0,0
2354,24,15631.74,27422.0,2908.07,17,71.9,0,0,0.49,1,1,1
2355,50,29092.29,46265.06,9777.8,5,80.24,0,0,0.65,1,1,0
2356,40,24806.61,94189.95,14745.67,38,57.81,1,0,0.24,1,0,0
2357,34,12045.53,33322.2,5081.4,59,91.56,1,0,0.87,1,1,0
2358,39,18563.24,60226.15,3038.59,155,84.94,0,0,0.5,0,1,1
2359,20,11326.03,77426.48,3724.24,105,55.27,2,0,0.69,0,0,1
2360,42,19785.13,50637.48,6610.24,96,73.7,0,0,0.35,1,0,0
2361,27,36481.29,239737.44,18281.93,90,32.92,0,0,0.27,0,0,0
2362,24,29621.99,174409.19,16531.48,71,63.63,0,0,0.58,1,1,0
2363,22,24249.53,87829.28,3422.11,100,97.69,0,1,0.9,1,1,0
2364,49,12085.38,61062.78,3106.17,55,79.99,0,0,0.72,1,0,0
2365,31,26999.26,118495.2,6728.73,71,37.45,1,0,0.7,0,0,1
2366,53,3000.0,7003.71,1794.07,171,93.24,0,0,0.49,1,0,0
2367,32,14971.76,110741.67,5683.48,91,82.51,1,0,0.01,1,0,0
2368,20,25004.54,130086.52,13500.34,166,3.72,0,0,0.88,0,1,0
2369,26,26885.05,194152.04,8415.46,112,74.6,0,0,0.24,1,1,0
2370,50,26038.61,178491.37,12013.22,88,97.64,0,0,0.47,1,0,0
2371,36,21537.97,43475.33,5240.03,61,31.77,0,0,0.19,1,0,1
2372,32,15651.3,44563.31,8700.45,173,27.53,1,0,0.81,0,1,0
2373,39,24455.71,59774.58,8011.03,108,64.01,0,0,0.03,1,0,0
2374,43,6565.67,45303.55,3295.06,157,11.01,0,0,0.66,1,1,1
2375,49,7863.87,55879.92,1792.24,34,67.5,0,0,0.05,1,1,1
2376,52,18740.82,92426.23,8373.44,149,22.66,0,0,0.92,1,1,1
2377,34,20078.37,43713.78,6075.3,45,45.15,0,0,0.05,1,0,0
2378,24,3000.0,7144.52,347.16,129,89.2,0,1,0.89,0,1,0
2379,33,23461.76,159259.98,7191.13,138,79.68,0,0,0.25,0,0,0
2380,40,27272.74,205629.26,10227.57,94,10.8,1,1,0.65,1,1,0
2381,28,17072.58,47745.03,3002.74,28,76.14,0,0,0.64,1,0,0
2382,28,46493.6,73106.26,8924.75,106,41.17,0,0,0.85,1,1,0
2383,41,9804.78,35799.15,3259.42,30,99.44,1,0,0.4,1,0,0
2384,37,13666.95,23209.85,3708.73,28,29.97,0,0,0.53,1,0,0
2385,38,13259.2,91247.63,4247.85,157,47.06,0,0,0.39,0,0,0
2386,30,17085.75,80214.68,5645.36,31,34.12,2,0,0.66,0,1,1
2387,35,14055.3,79723.01,2389.94,107,58.62,0,0,0.31,0,0,1
2388,28,3000.0,12523.96,571.79,83,26.59,0,0,0.64,1,0,0
2389,46,11441.42,42857.26,5996.25,109,91.26,0,0,0.75,1,0,0
2390,48,16828.55,49548.35,3052.02,31,61.7,0,0,0.13,1,0,1
2391,19,32742.86,213105.68,14176.26,41,94.27,1,0,0.38,1,0,1
2392,28,44426.92,267497.12,13739.65,64,68.05,0,0,0.04,1,1,0
2393,23,34025.69,130819.86,19875.03,122,18.58,0,0,0.09,0,0,0
2394,31,8695.45,31192.8,1156.95,170,1.54,2,0,0.05,0,0,0
2395,37,9650.28,14553.39,4971.77,44,40.76,0,0,0.71,0,1,0
2396,23,16088.06,30777.88,5562.04,159,99.35,0,0,0.98,1,1,0
2397,28,39414.71,218797.38,4046.95,116,87.69,0,0,0.61,1,1,0
2398,27,16014.91,77591.41,3712.74,139,84.68,1,0,0.34,0,1,0
2399,40,3000.0,12978.66,911.55,36,56.87,1,0,0.77,0,1,0
2400,38,11985.87,82448.01,3081.54,108,9.48,2,0,0.51,0,1,0
2401,30,27084.67,129338.47,7616.88,32,1.52,0,0,0.14,1,0,0
2402,39,26279.28,105096.33,14672.67,104,83.86,0,0,0.9,0,0,0
2403,32,15597.4,39744.77,4374.56,167,17.74,0,1,0.13,0,0,0
2404,35,26200.98,179069.84,8106.97,67,7.67,0,0,0.98,1,1,0
2405,54,3000.0,15736.84,1441.7,92,70.98,0,0,0.36,1,1,1
2406,51,19245.95,40435.55,9563.64,25,0.12,1,0,0.73,1,0,0
2407,25,28328.23,161976.25,4023.88,28,74.08,0,0,0.96,1,1,0
2408,46,8005.64,34127.72,3618.83,147,19.23,0,0,0.59,1,0,0
2409,46,7963.94,53947.8,2717.98,157,32.14,1,0,0.98,1,1,1
2410,26,3000.0,22418.83,500.78,178,17.17,0,0,0.18,0,1,0
2411,46,37078.75,200337.5,8615.44,19,77.71,0,0,0.06,0,0,0
2412,53,9358.15,58539.77,1146.54,56,48.48,0,0,0.64,1,0,0
2413,26,20892.52,39023.89,5852.38,146,16.58,0,0,0.1,0,0,1
2414,28,25247.0,129811.52,5748.82,173,3.85,0,0,0.51,0,0,0
2415,48,36144.82,231677.78,10520.01,113,98.67,0,0,0.78,1,1,0
2416,40,16153.23,76387.87,6302.51,88,71.44,0,0,0.83,1,0,0
2417,43,11526.84,61761.69,5373.47,102,68.0,0,0,0.56,0,0,0
2418,41,20076.81,147427.31,8084.45,126,50.28,1,0,0.47,0,1,0
2419,41,33408.96,93132.4,14672.84,82,43.5,0,0,0.09,0,0,0
2420,24,15957.93,34127.66,8502.7,41,79.6,0,0,0.68,0,0,0
2421,48,6541.57,39178.67,3512.25,126,82.66,0,0,0.75,0,1,0
2422,49,3000.0,20545.55,1591.08,13,6.11,0,0,0.39,0,1,1
2423,35,3344.43,23505.29,590.57,99,85.94,0,0,0.54,0,0,0
2424,37,28372.7,160892.75,6399.02,83,76.16,0,0,0.25,1,0,0
2425,22,14152.51,97877.14,4969.83,24,48.62,1,1,0.39,0,1,0
